customer_id,age,city,plan,acquisition_channel,join_date,monthly_income_pln,tenure_months,avg_logins_last_30d,support_tickets_last_30d,satisfaction_score,auto_renew,discount_pct,monthly_spend_pln,churned
C002253,45,Poznań,Standard,partner,2024-06-09,13779.19,12,7,0,9,1,5,139.77,0
C002254,30,Poznań,Basic,organic,2022-05-15,3655.41,38,13,2,7,1,20,127.88,0
C002255,45,Katowice,Standard,referral,2023-06-17,14090.26,24,13,1,9,1,20,152.9,0
C002256,27,Łódź,Standard,referral,2023-01-21,17120.78,29,17,1,5,1,5,186.15,0
C002257,36,Lublin,BASIC,SOCIAL,2025-02-16,6148.16,4,4,2,7,0,0,31.75,0
C002258,37,Gdańsk,Premium,organic,2023-12-21,15383.93,18,7,1,7,1,20,192.95,0
C002259,48,Kraków,Premium,paid_search,,14721.57,1,9,1,10,1,0,151.06,0
C002260,47,Kraków,Standard,organic,2024-04-06,12830.86,15,12,0,8,0,0,146.75,0
C002261,44,Kraków,Standard,paid_search ,2023-09-13,3887.23,21,12,2,6,1,0,146.88,0
C002262,23,Gdańsk,Basic,referral,2022-07-22,3694.79,35,8,2,6,0,20,128.24,0
C002263,43,Kraków,Basic,social,2022-05-02,6825.06,38,5,0,7,1,5,119.33,0
C002264,39,Lublin,Basic,paid_search,2022-11-10,7685.33,32,17,1,7,1,0,139.94,0
C002265,27,Warszawa,Standard,paid_search,2023-11-01,5226.11,20,12,2,9,1,0,191.2,0
C002266,24,Wrocław,premium,organic,2025-03-26,4203.71,3,13,3,7,1,20,152.44,0
C002267,36,Gdańsk,Basic,referral,2024-04-09,10037.67,14,5,1,9,1,0,101.24,0
C002268,24,Gdańsk,Premium,ORGANIC,2024-04-27,7278.46,14,10,3,8,1,15,177.26,0
C002269,47,Katowice,Standard,referral,2023-07-25,5350.45,23,10,1,8,1,0,160.65,0
C002270,28,Poznań,Basic,referral,2025-06-02,4778.55,1,5,0,7,0,20,39.36,0
C002271,37,Gdańsk,Basic ,referral,2022-01-08,5267.69,42,22,1,7,1,0,189.62,0
C002272,36,Warszawa,Basic,referral,2025-01-01,12331.84,6,4,0,8,1,0,72.2,0
C002273,18,Warszawa,Basic,organic,2023-05-26,6333.68,25,3,0,7,0,15,114.45,1
C002274,25,Wrocław,Basic,paid_search,2023-08-10,9748.64,23,10,3,8,1,5,93.58,1
C002275,33,Lublin,Standard,paid_search,2022-02-22,7577.09,40,24,0,10,1,10,224.89,0
C002276,20,Wrocław,Premium,social,2024-01-12,4557.99,17,7,1,9,1,0,175.27,0
C002277,59,Lublin,Standard,organic,2025-05-16,4707.89,1,8,0,9,0,0,92.25,0
C002278,37,Kraków,Basic,partner,2023-04-22,16946.55,26,10,0,7,1,0,136.58,0
C002279,25,Katowice,Standard,partner,2023-02-13,12540.21,28,10,0,8,1,5,188.9,0
C002280,20,Katowice,Premium,organic,2024-08-20,15795.62,10,12,0,7,0,0,176.0,1
C002281,18,Lublin,Basic,social,2024-12-27,4657.09,6,11,0,9,0,0,85.64,0
C002282,33,Gdańsk,Basic,social,2024-10-23,8627.33,8,14,0,8,0,0,73.76,0
C002283,18,Katowice,Standard,PAID_SEARCH,2023-04-02,8655.09,27,14,0,7,1,0,165.29,0
C002284,48,Warszawa,Premium,referral,2023-06-08,13845.15,25,15,1,6,1,20,191.38,0
C002285,37,Katowice,Basic,paid_search,2023-01-20,5527.56,29,13,1,6,0,20,106.77,0
C002286,46,Warszawa,Basic, organic,2024-09-29,7146.44,9,13,0,10,1,0,101.74,0
C002287,35,Gdańsk,Standard,paid_search,2022-06-14,9391.14,37,14,1,9,1,5,189.81,0
C002288,34,Gdańsk,Basic,organic,2024-10-23,8919.44,8,5,1,6,1,10,71.76,0
C002289,49,Lublin,Premium,organic,2023-10-04,18215.47,21,11,0,8,1,5,176.85,0
C002290,48,Łódź,Basic,paid_search,2024-01-19,8003.57,17,7,0,6,1,0,92.67,1
C002291,33,Poznań,Standard,organic,2023-02-14,8163.19,28,12,0,7,1,10,143.87,0
C002292,33,Poznań,Basic,paid_search,2024-12-27,4506.0,6,1,0,9,1,5,69.24,0
C002293,23,Warszawa,Standard,paid_search,2024-11-18,5592.33,7,6,0,7,1,20,108.0,0
C002294,36,Warszawa,Standard,organic,2024-11-20,5492.54,7,9,0,8,1,0,140.31,0
C002295,42,Poznań,BASIC,referral,2022-05-03,3683.43,38,11,0,9,1,0,153.04,0
C002296,47,Katowice,Standard,social,2024-01-29,11342.01,17,0,0,9,0,0,124.09,0
C002297,30,Gdańsk,Basic,organic,2024-09-18,4824.62,9,4,0,9,1,15,77.78,0
C002298,21,Łódź,Basic,organic,2023-06-28,6993.42,24,7,0,8,1,5,106.21,0
C002299,43,Gdańsk,Premium,organic,2023-05-21,6547.68,25,6,0,9,1,0,180.28,0
C002300,48,Kraków,Standard,referral,2025-05-11,8148.17,1,3,2,6,1,15,95.97,0
C002301,19,Kraków,Standard,referral ,2022-11-28,12781.31,31,9,0,8,0,15,159.71,0
C002302,32,Łódź,Basic,organic,2024-06-10,,12,10,0,7,1,0,95.91,1
C002303,30,Lublin,Premium,social,2025-03-12,10467.87,3,16,0,9,0,10,143.27,0
C002304,46,Warszawa,Basic,organic,2024-04-30,10769.61,14,12,0,8,0,15,75.4,0
C002305,33,Lublin,Basic,paid_search,2025-06-10,9916.03,1,3,0,7,0,5,61.4,0
C002306,26,Kraków,Standard,paid_search,2023-09-15,7751.06,21,7,1,7,1,0,143.8,0
C002307,59,Łódź,Standard,referral,2022-06-02,9178.78,37,6,2,10,1,15,165.29,0
C002308,27,Warszawa,Standard,organic,2023-09-16,10953.76,21,10,0,6,1,0,148.2,0
C002309,45,Lublin,STANDARD,social,2022-11-09,6403.21,32,11,1,10,1,20,168.45,0
C002310,44,Gdańsk,Premium,referral,2022-09-18,9596.94,33,9,1,6,1,20,195.23,1
C002311,26,Lublin,Basic,ORGANIC,2022-10-16,11155.5,32,13,1,8,1,15,121.51,0
C002312,29,Wrocław,Basic,organic,2025-06-21,11707.48,1,4,1,8,1,0,50.38,0
C002313,37,Łódź,Standard,referral,2023-06-07,4412.22,25,8,0,9,1,10,139.47,0
C002314,37,Kraków,Standard,organic,2023-04-18,9064.91,26,7,1,9,1,0,182.45,0
C002315,24,Katowice,Standard,social,2023-02-03,3771.7,29,6,0,9,1,20,150.14,0
C002316,34,Gdańsk,Basic,paid_search,2024-04-30,10994.01,14,8,4,9,0,0,103.19,1
C002317,43,Kraków,Basic,referral,2022-01-01,9754.82,42,8,0,7,1,0,145.56,0
C002318,43,wrocław,Basic, organic,2024-02-03,5287.66,17,7,0,,1,0,97.3,0
C002319,45,Kraków,Basic,organic,2024-02-06,8355.04,17,8,0,8,1,0,89.91,0
C002320,49,Kraków,Basic,paid_search,2022-09-12,5257.8,34,16,0,9,0,10,152.4,0
C002321,47,Kraków,Premium,paid_search,2022-11-12,13450.55,32,23,0,7,1,20,214.63,0
C002322,49,Poznań,basic,organic,2023-01-22,7273.78,29,11,0,7,1,0,108.28,0
C002323,34,Lublin,Basic,referral,2025-03-22,8518.95,3,7,3,7,1,20,48.83,0
C002324,33,Katowice,Basic,paid_search,2022-07-23,6738.49,35,12,1,6,1,20,128.39,0
C002325,62,Gdańsk,Premium,organic,2023-11-04,17021.59,20,15,1,8,1,0,193.15,0
C002326,43,Poznań,Basic,organic,,5905.86,41,15,0,8,1,5,138.92,0
C002327,34,Poznań,Basic,organic,2024-02-23,6038.44,16,13,1,8,1,15,96.77,0
C002328,32,Wrocław,Basic,social,2025-02-14,5723.83,4,1,0,6,1,0,44.84,1
C002329,60,Kraków,Basic,social,2022-09-06,5811.0,34,12,0,9,1,10,120.69,0
C002330,56,Katowice,Basic,partner,2023-09-05,9482.5,22,8,0,8,1,10,96.89,0
C002331,27,Gdańsk,Standard,organic,2025-03-24,6085.67,3,1,0,7,1,0,124.44,0
C002332,58,Katowice,Premium,social,2023-05-19,6329.32,25,13,1,10,1,0,172.37,0
C008744,41,Kraków,Basic,ORGANIC,2024-02-01,4673.97,17,5,0,9,1,10,98.24,0
C002334,18,Łódź,Premium,organic,2023-08-05,4375.11,23,8,0,8,1,15,165.61,0
C002335,21,Warszawa,Standard,paid_search,2025-03-09,9933.91,3,6,0,8,1,20,87.9,0
C002336,58,Łódź,Standard,paid_search,2023-02-06,12584.19,29,1,0,7,1,5,148.51,0
C002337,34,Wrocław,Standard,organic,2024-02-30,,17,3,0,9,1,0,140.93,1
C002338,33,Lublin,Basic,organic,2023-07-27,6779.09,23,9,0,,1,10,115.28,0
C002339,37,Łódź,Standard,paid_search,2023-09-15,6030.79,21,7,0,7,1,15,130.4,0
C002340,35,Poznań,Basic,organic,2023-05-16,8962.29,25,6,1,7,0,10,133.23,0
C002341,45,Poznań,Premium,paid_search,2023-02-16,8369.1,28,12,0,8,0,15,184.26,0
C002342,18,Poznań,Basic,organic,2025-05-14,4339.54,1,9,2,8,1,10,53.71,1
C002343,35,Lublin,Standard,organic,2025-02-04,12638.41,4,0,0,7,1,0,103.4,0
C002344,36,Poznań,Premium,organic,2024-10-06,4973.0,8,8,0,10,1,10,142.33,0
C002345,52,,Standard,partner,2024-05-10,14168.13,13,9,1,8,1,5,139.38,0
C002346,24,Wrocław,Standard,paid_search,2022-12-05,5083.73,31,4,1,8,1,0,135.35,0
C002347,54,Lublin,Standard,organic,2024-05-19,6212.27,13,10,1,8,1,15,120.07,1
C002348,46,,Standard,paid_search,2023-07-27,10956.75,23,15,0,,0,0,164.49,0
C002349,18,Katowice,Basic,organic,2025-05-22,11501.41,1,8,6,7,1,0,71.79,1
C002350,37,Lublin,Basic,partner,2023-12-23,4260.99,18,10,1,8,1,5,108.96,0
C002351,47,Lublin,Standard,paid_search,2023-04-18,7622.87,26,15,0,,0,15,150.69,0
C002352,53,Poznań,Basic,organic,2023-02-02,2500,29,14,1,9,0,5,141.44,0
C002353,40,Warszawa, Standard,referral,2024-12-31,8040.7,6,15,0,8,1,5,128.95,0
C002354,44,poznań,Standard,referral,2023-11-08,4325.31,20,11,1,9,1,10,155.18,0
C002355,26,Wrocław,Basic,partner,2024-07-20,10689.93,11,18,0,10,0,0,138.49,0
C002356,42,Wrocław,Premium,referral,2025-03-14,10323.98,3,12,0,8,0,0,178.97,1
C002357,30,Warszawa,Standard,partner,2023-08-28,5044.37,22,14,0,8,1,20,162.32,0
C002358,59,Poznań,Basic,partner,2023-10-03,8266.19,21,15,0,7,0,0,111.26,1
C002359,31,Warszawa,Standard,organic,2023-11-03,8601.62,20,9,0,7,0,20,122.57,0
C002360,41,Wrocław,Standard,referral,2023-01-18,6610.75,29,14,0,8,1,10,178.38,0
C002361,46,Warszawa ,Standard,referral,2022-02-19,10589.01,40,16,0,6,1,10,181.01,0
C002362,41,Poznań,Basic,paid_search,2022-02-01,10227.69,41,11,1,10,1,10,177.74,0
C002363,22,Warszawa,Premium,referral,2023-10-25,9055.25,20,11,0,8,1,0,190.8,0
C002364,48,Wrocław,Standard,organic,2024-01-10,9472.49,17,10,2,7,1,20,137.33,0
C002365,18,Łódź,Premium,organic,2022-08-01,6826.04,35,21,3,6,1,20,220.42,0
C002366,24,Gdańsk,Premium,partner,2024-10-01,10923.95,9,19,0,9,1,0,185.84,0
C002367,27,Kraków,Basic,organic,2022-03-18,9307.02,40,12,1,6,1,15,121.12,0
C002368,18, Łódź,Basic,organic,2024-07-30,4855.67,11,8,0,9,1,5,87.75,1
C002369,46,Łódź,Premium,referral,2024-05-06,9442.55,14,10,0,8,1,0,173.23,0
C002370,31,Kraków,Basic,paid_search,2024-11-12,9311.65,7,10,0,8,1,20,91.32,1
C002371,18,Warszawa,Standard,organic,2022-07-27,8123.21,35,11,0,,1,15,181.58,0
C002372,34,Kraków,Basic,referral,2024-11-12,5342.63,7,3,5,7,1,0,65.29,0
C002373,43,Lublin,Standard,organic,2024-09-13,7031.99,9,8,2,9,1,15,99.88,1
C002374,33,Łódź,Standard,partner,2023-06-26,9070.23,24,9,2,8,0,0,133.93,1
C002375,30,Poznań,Basic,referral,2024-09-21,4919.71,9,3,1,8,0,15,69.31,1
C002376,32,Wrocław,Standard,partner,2023-12-25,15660.6,18,14,3,8,1,0,137.62,0
C002377,38,Katowice,Standard,social,2024-09-20,13023.57,9,5,1,8,0,5,92.76,0
C002378,18,Wrocław,Standard,organic,2024-12-10,9682.98,6,8,0,5,1,15,87.7,1
C002379,34,Lublin,Basic,social,2024-10-28,3530.1,8,13,1,8,0,20,84.96,0
C002380,18,Poznań,Standard,social,2025-02-27,7978.81,4,3,0,8,1,15,92.49,1
C002381,58,Warszawa,Standard,organic,2024-09-08,8904.64,9,8,0,9,0,0,126.32,0
C002382,48,Warszawa,Standard,social,2025-06-21,7618.17,1,12,0,8,1,5,120.58,0
C002383,55,Poznań,Basic, paid_search,2024-10-08,8947.34,8,8,0,8,0,0,84.39,0
C002384,32,Wrocław,Basic,paid_search,2022-01-27,10337.17,41,21,0,6,1,10,154.63,0
C002385,36,Kraków,Standard,social,2024-08-19,4993.54,10,13,3,8,1,0,130.97,1
C002386,36,Warszawa,Premium,social,2022-10-16,6707.93,32,13,1,7,1,15,195.34,0
C002387,53,Wrocław,Premium,organic,2024-05-08,7327.88,13,8,0,8,1,5,184.14,1
C002388,19,Gdańsk,Standard,social,2025-06-27,5388.13,1,5,1,8,1,20,105.42,0
C002389,47,Katowice,Standard,referral,2022-06-17,10520.49,37,9,0,8,1,20,148.09,0
C002390,47,Wrocław,Standard,social,2024-08-11,10716.7,10,6,1,9,0,10,2500.0,0
C002391,41,Poznań,Standard,partner,2025-06-14,6455.7,1,11,0,8,1,15,83.47,0
C002392,52,Warszawa,Standard,social,2022-06-23,5405.43,36,5,5,8,1,10,186.22,0
C002393,27,Kraków,Standard,partner,2025-02-02,13279.02,4,11,0,8,0,10,98.29,0
C002394,46,Wrocław,Basic,paid_search,2022-08-29,9532.51,34,14,2,9,1,10,160.4,0
C002395,30,Poznań,Basic,referral,2024-01-20,7440.86,17,5,0,6,1,0,84.74,0
C002396,59,Katowice,Standard,organic,2025-02-21,,4,3,0,7,0,0,88.63,0
C002397,24,Gdańsk,Basic,organic,2023-07-02,16913.57,24,11,0,8,1,15,118.61,0
C002398,40,Wrocław,Basic,social,2022-07-13,10539.45,36,12,3,9,1,5,146.87,0
C002399,31,Poznań,basic,referral,2023-01-31,9418.82,29,9,0,7,0,15,140.13,0
C002400,30,Łódź,Premium,organic,2022-03-25,5205.15,39,11,0,7,1,10,212.62,0
C002401,37,Łódź,Basic,referral,2023-12-24,11387.91,18,12,0,10,0,0,135.59,0
C002402,20,Kraków,Basic,paid_search,2022-08-11,6914.07,35,10,0,10,1,5,146.78,0
C002403,36,Kraków,PREMIUM,social,2023-07-02,4555.52,24,14,0,10,1,0,202.74,0
C002404,18,katowice,Basic,referral,2022-05-15,20544.37,38,5,0,10,1,0,142.03,0
C002405,48,Wrocław,Basic,referral,2024-09-05,5650.72,9,13,0,7,1,0,73.16,1
C002406,47,,Standard,social,2023-02-26,9917.9,28,8,1,7,1,0,166.6,0
C002407,51,Lublin, Standard,social,2023-02-21,20992.47,28,18,0,6,1,0,201.54,0
C002408,18,Warszawa,Basic,organic,2022-05-03,,38,16,0,8,1,10,163.45,0
C002409,24,Kraków,Basic,referral,2023-02-15,5103.12,28,11,2,8,1,20,127.99,0
C002410,27,Gdańsk,Basic,organic,2024-07-06,9884.32,12,3,2,6,1,0,63.5,1
C002411,25,Łódź,Basic,referral,2023-05-26,4587.92,25,19,3,9,1,10,137.02,0
C002412,36,Łódź,Standard,organic,2023-03-21,0,27,9,2,7,1,15,141.78,0
C002413,29,Łódź,Basic,organic,2022-05-24,9151.75,37,19,2,8,1,0,146.11,0
C002414,26,Warszawa,Basic,organic,2024-06-30,3861.5,12,11,0,10,1,0,108.55,0
C002415,23,Wrocław,Premium,organic,2024-01-02,12566.03,18,12,2,7,1,0,193.45,0
C002416,31,Kraków,Basic,referral,2022-03-18,7105.16,40,17,2,8,0,15,175.18,0
C002417,44,Łódź,Premium,paid_search,2024-03-10,8246.44,15,17,1,9,0,0,190.03,0
C002418,47,Łódź,Premium,social,2023-10-26,11040.54,20,21,0,8,1,20,177.36,0
C002419,35,Katowice,Standard,organic,2023-03-14,5172.99,28,14,0,6,1,5,162.94,0
C002420,30,Lublin,Standard,social,2024-11-22,5136.28,7,17,0,8,1,0,103.77,0
C002421,26,Wrocław,Basic,organic,2025-06-08,10176.19,1,13,1,9,1,0,87.62,0
C002422,38,Lublin,Premium,referral,2025-03-22,4836.78,3,9,0,8,1,15,121.51,1
C002423,43,Lublin,Standard,referral,2024-04-13,6479.8,14,5,0,9,0,0,113.4,0
C002424,18,Łódź,Basic,paid_search,2025-03-24,7447.72,3,11,1,,1,0,109.83,0
C002425,34,Katowice,Basic,referral,2024-05-15,6547.89,13,8,0,10,1,0,136.13,0
C002426,40,Poznań,Basic,organic,2022-12-07,8066.85,31,8,0,7,1,20,124.59,0
C002427,29,Łódź,Premium,PAID_SEARCH,2023-09-20,3213.22,21,14,1,6,1,20,159.8,0
C002428,59,Katowice,Basic,social ,2024-07-15,7740.97,11,2,2,8,1,0,71.79,1
C002429,34,Katowice,Standard,social,2023-04-24,5686.82,26,16,0,8,1,5,171.29,0
C002430,33,Wrocław,BASIC,organic,2023-06-22,10948.04,24,15,2,7,1,0,145.45,1
C002431,50,Wrocław,Basic,paid_search,2023-01-16,10983.9,29,2,0,7,0,0,111.67,1
C002432,30,Katowice,Standard,paid_search,2023-05-31,5131.96,25,6,0,10,1,0,139.27,0
C002433,20,Wrocław,Standard,referral,2023-08-25,4503.91,22,9,1,5,1,15,137.71,0
C002434,31,Lublin,Standard,paid_search,2023-07-09,10004.02,24,8,1,8,1,0,143.26,0
C002435,35,Gdańsk,Standard,organic,2022-11-01,,32,9,0,9,1,0,171.62,0
C002436,41,Wrocław,Basic,organic,2023-05-23,13911.81,25,1,0,5,1,0,112.77,0
C002437,36,Lublin,Standard,organic,2022-04-13,8634.72,39,15,0,8,0,20,179.74,0
C002438,43,Poznań,Standard,social,2022-03-25,6001.22,39,7,1,6,1,5,147.27,0
C002439,55,Poznań,Standard,organic,2023-07-01,5708.53,24,16,0,6,1,20,137.81,0
C002440,62,Wrocław,Premium,paid_search,2025-03-21,3521.16,3,12,0,6,1,20,134.57,0
C002441,34,Wrocław,Standard,social,2022-01-09,13773.17,42,11,0,7,1,15,174.66,0
C002442,40,Łódź,Basic,organic,2022-09-18,13290.74,33,15,1,9,0,10,149.91,0
C002443,18,Kraków,Basic,organic,2023-07-06,13303.96,24,13,0,7,1,10,113.63,0
C002444,45,Lublin,Standard,paid_search,2025-02-09,11864.97,4,5,0,7,1,0,111.12,1
C002445,60,Gdańsk,Basic,social,2024-06-30,10913.95,12,12,0,9,1,15,101.27,0
C002446,35,Łódź,Standard,paid_search,2022-01-03,3583.74,42,15,0,8,1,10,180.86,1
C002447,28,Wrocław,Basic,paid_search,2022-01-27,6467.4,41,10,0,9,1,5,164.81,0
C002448,46,Katowice,Basic,organic,2022-07-18,12117.53,35,12,1,8,1,10,145.5,1
C002449,23,Warszawa,Premium,paid_search,2023-01-04,7115.22,30,13,0,7,1,0,219.51,0
C002450,25,Katowice,Basic,organic,2023-09-08,5903.29,22,10,0,8,0,0,100.11,0
C002451,18,Katowice,Standard,referral,2022-03-24,3568.87,39,6,0,10,1,5,146.56,0
C002452,22,Warszawa,Standard,paid_search,2022-07-24,,35,10,1,8,1,5,175.97,0
C002453,44,Wrocław,standard,referral,2024-11-12,8223.7,7,10,1,7,1,20,111.02,1
C002454,37,Lublin,Standard,social,2023-04-22,8449.23,26,8,1,8,1,20,138.46,0
C002455,40,Łódź,Standard,referral,2023-10-05,11952.64,21,9,0,6,1,20,91.0,1
C002456,36,Łódź,Premium,organic,2024-11-10,4355.21,7,14,0,8,0,0,163.66,0
C002457,35,Katowice,Standard,social,2022-10-14,12604.85,33,15,1,6,1,15,177.54,1
C002458,40,Warszawa,Premium,organic,2023-08-14,4677.81,22,16,1,6,0,0,174.42,0
C002459,44,Lublin,Standard,referral,2022-08-12,6581.29,35,6,0,10,1,10,164.75,1
C002460,38,Katowice,Basic,organic,2023-07-12,6007.92,24,8,0,9,1,0,102.34,0
C002461,26,Kraków,Premium,referral,2024-04-19,9847.78,14,9,0,8,0,20,156.57,0
C002462,33,Łódź,Basic,organic,2023-10-31,10167.54,20,7,0,10,1,20,96.32,0
C002463,29,Katowice,Standard,paid_search,2023-01-04,13024.35,30,10,2,7,1,10,159.06,0
C002464,25,Warszawa,Standard,organic,2023-01-01,5192.93,30,16,0,10,1,0,215.65,0
C002465,44,Gdańsk,Standard, paid_search,2024-04-07,4207.33,15,11,0,8,1,0,124.39,0
C002466,40,Wrocław,Basic ,paid_search,2023-07-13,9010.46,23,12,1,7,0,20,83.05,0
C002467,42,Wrocław,Standard,organic,2025-03-15,8806.94,3,5,1,8,0,0,107.53,0
C002468,41,Warszawa,Standard,partner,2024-07-10,,11,8,1,8,1,20,107.97,1
C002469,42,Katowice,Standard,paid_search,2024-12-16,17124.21,6,12,9,5,1,5,106.77,1
C002470,31,Warszawa,Standard,organic,2025-04-16,11930.63,2,20,0,8,0,0,139.63,0
C002471,43,Gdańsk,Basic,paid_search,2023-08-04,9048.08,23,14,0,7,1,0,129.41,0
C002472,41,Łódź,Basic,partner,2024-08-02,6964.66,11,17,1,10,0,20,85.44,1
C002473,40,Lublin,Standard,paid_search,2024-11-11,4179.63,7,11,2,9,1,10,105.73,0
C002474,25,Warszawa,Premium,social,2023-04-20,7607.78,26,5,0,9,1,5,202.1,0
C002475,42,Kraków,Standard,paid_search,2023-08-23,5845.0,22,9,0,10,1,15,153.84,0
C002476,28,Łódź,Standard,organic,2023-01-09,5333.74,30,8,2,7,1,0,143.13,0
C002477,34,Poznań,Premium,organic,2022-10-30,7026.88,32,17,1,7,1,0,202.02,0
C002478,47,Poznań,Basic,paid_search,2024-06-21,10979.18,12,14,0,10,0,20,100.84,0
C002479,39,Katowice,Standard,social,2023-02-15,5975.93,28,6,0,9,1,20,117.95,0
C002480,33,Katowice,Basic,paid_search,2022-05-29,5997.35,37,11,0,10,1,0,148.9,0
C002481,33,Katowice,Standard,organic,2022-08-25,8762.54,34,5,1,7,1,15,155.33,0
C002482,34,Łódź,Standard,organic,2024-01-21,15586.45,17,8,0,5,1,0,132.35,0
C002483,60,Wrocław,Standard,social,2024-10-01,8580.73,9,9,3,9,1,15,120.74,0
C002484,38,Gdańsk,Standard,organic,2022-05-05,7567.89,38,8,0,9,1,20,183.65,0
C002485,48,Lublin,Standard,social,2023-02-13,10519.53,28,11,2,8,1,0,141.79,0
C002486,18,Gdańsk,Basic,organic,2023-04-17,4709.28,26,11,0,7,1,0,134.46,0
C002487,38,Katowice,Standard,partner,2022-05-12,6027.16,38,16,2,9,1,20,176.55,0
C002488,34,Łódź,Basic,referral,2022-03-10,4157.13,40,14,0,10,1,20,115.4,0
C002489,40,Katowice,Standard,social,2024-03-17,9206.0,15,12,0,8,1,10,141.5,0
C002490,22,Poznań,Standard,paid_search,2023-09-18,7887.29,21,12,0,8,1,20,136.18,1
C002491,35,Wrocław,Standard,paid_search,2023-12-01,5069.56,19,9,0,9,1,0,148.42,0
C002492,31,Gdańsk,Basic,partner,2022-04-26,10227.74,38,14,0,10,1,0,166.8,0
C002493,32,Gdańsk,Basic,paid_search,2024-07-08,13141.96,11,8,0,10,0,0,72.32,0
C002494,23,Kraków,Basic,social,2024-05-11,7867.31,13,7,0,7,0,0,101.68,1
C002495,41,Łódź,Standard,referral,2023-08-16,4177.8,22,14,1,9,0,10,146.42,0
C002496,30,Gdańsk,Standard,partner,2024-06-19,6082.07,12,7,0,6,0,0,116.37,1
C002497,44,warszawa,Basic,referral,2025-03-07,6973.7,3,11,0,8,0,0,73.74,0
C002498,33,Wrocław,Standard,organic,2023-05-31,6528.47,25,8,0,9,1,10,182.37,0
C002499,40,Kraków,Basic,social,2022-04-29,6558.46,38,9,0,5,1,20,123.46,0
C002500,38,Katowice,Standard,referral,2024-12-11,7879.39,6,8,1,7,1,10,92.79,0
C002501,49,Wrocław,Standard,paid_search,2022-11-29,5576.64,31,8,0,10,1,0,184.8,0
C002502,34,Wrocław,Premium ,referral,2024-06-30,7273.69,12,10,0,9,1,5,176.0,0
C002503,34,Łódź,Basic,partner,2023-08-05,12506.56,23,7,0,8,1,20,145.53,0
C002504,58,Lublin,Premium,partner,2022-10-19,8514.88,32,8,0,7,1,0,200.36,1
C002505,34,Łódź,Basic,paid_search,2023-08-27,10619.66,22,15,2,7,0,10,101.31,0
C002506,34,Gdańsk,Basic,referral,2023-03-22,4669.57,27,20,0,5,1,10,152.19,0
C002507,34,Katowice,Basic,referral,2022-02-05,5774.22,41,15,1,5,1,0,153.3,0
C002508,42,Katowice,Standard,organic,2022-05-10,4090.0,38,3,0,7,1,15,149.41,1
C002509,42,Wrocław,Basic,paid_search,2022-03-29,12045.81,39,10,3,4,1,5,158.28,1
C002510,33,Lublin,Standard ,referral,2022-02-12,5316.96,41,14,0,7,1,0,207.21,0
C002511,43,Lublin,Premium,referral,2022-08-23,4252.53,34,10,0,9,1,0,241.59,0
C002512,18,Poznań,Premium,social,2022-04-14,6905.11,39,23,0,6,1,10,264.82,0
C002513,50,Wrocław, Basic,paid_search,2023-12-26,7442.22,18,11,0,7,1,15,115.1,0
C002514,18,Katowice,Premium,organic,2022-12-01,5652.74,31,14,0,7,1,15,193.44,1
C002515,44,Lublin,Basic,paid_search,2023-11-02,25898.15,20,8,1,7,1,15,97.17,1
C002516,49,Warszawa,Premium,social,2025-01-01,7395.29,6,13,0,8,0,10,167.38,0
C002517,35,Kraków,Standard,paid_search,2024-08-15,12646.49,10,7,0,7,1,10,121.33,0
C002518,45,Wrocław,Standard,social,2023-01-31,6444.53,29,15,0,8,1,10,187.38,0
C002519,29,Lublin,Standard,social,2023-04-08,16925.29,27,4,0,9,0,0,148.72,0
C002520,45,Lublin,Basic,referral,2023-12-28,15060.2,18,6,1,9,1,0,129.82,0
C002521,27,kraków,Basic,organic,2024-05-16,3837.83,13,20,1,7,0,15,102.09,0
C002522,29,Katowice,Standard,referral,2025-02-14,11827.68,4,5,1,7,0,0,101.13,1
C002523,29,Warszawa,Standard,paid_search,2023-06-27,6762.6,24,16,0,8,1,0,189.49,0
C002524,38,Lublin,Basic,organic,2023-02-15,7516.47,28,6,0,7,1,5,136.82,1
C002525,45,Kraków,Premium,paid_search,2022-08-12,4297.77,35,14,0,8,1,15,191.29,1
C002526,44,Poznań,Standard,partner,2024-06-24,6824.19,12,2,3,6,0,0,110.91,1
C002527,40,Wrocław,Standard,organic,2025-05-19,12067.17,1,9,1,10,1,0,111.7,0
C002528,38,Warszawa,Basic,partner,2022-02-18,,40,16,0,7,1,15,172.97,0
C002529,24,Warszawa,Standard,partner,2024-12-12,4345.06,6,11,2,6,1,10,134.08,1
C002530,38,Lublin,Standard,partner,2025-01-29,7510.0,5,13,2,10,1,10,131.67,0
C002531,27,Katowice,Basic,referral,2023-09-02,8363.2,22,16,1,8,0,5,100.02,0
C002532,29,,Basic,organic,2023-08-12,14383.53,22,9,1,9,1,0,126.8,0
C002533,39,Gdańsk,Basic,referral,2023-01-14,12369.87,29,9,0,10,1,10,132.94,0
C002534,46,Lublin,PREMIUM,organic,2024-01-16,8992.39,17,4,0,9,0,15,183.67,0
C002535,35,Kraków,Basic,paid_search,2022-09-07,7409.23,34,9,0,9,1,15,148.53,0
C002536,39,Wrocław,Basic,partner,2022-10-19,11675.23,32,13,1,8,0,0,165.58,1
C002537,52,Lublin,Basic,referral,2024-11-19,4458.12,7,5,1,7,1,0,52.78,0
